cs_sold_date_sk,cs_sold_time_sk,cs_ship_date_sk,cs_bill_customer_sk,cs_bill_cdemo_sk,cs_bill_hdemo_sk,cs_bill_addr_sk,cs_ship_customer_sk,cs_ship_cdemo_sk,cs_ship_hdemo_sk,cs_ship_addr_sk,cs_call_center_sk,cs_catalog_page_sk,cs_ship_mode_sk,cs_warehouse_sk,cs_item_sk,cs_promo_sk,cs_order_number,cs_quantity,cs_wholesale_cost,cs_list_price,cs_sales_price,cs_ext_discount_amt,cs_ext_sales_price,cs_ext_wholesale_cost,cs_ext_list_price,cs_ext_tax,cs_coupon_amt,cs_ext_ship_cost,cs_net_paid,cs_net_paid_inc_tax,cs_net_paid_inc_ship,cs_net_paid_inc_ship_tax,cs_net_profit
2450815,39455,2450887,86950,800085,1573,23461,86950,800085,1573,23461,1,72,19,2,2044,113,15,23,57.35,108.39,80.2,648.37,1844.6,1319.05,2492.97,0,0,1096.87,1844.6,1844.6,2941.47,2941.47,525.55
2450815,39455,2450870,86950,800085,1573,23461,86950,800085,1573,23461,1,41,12,5,2398,213,15,5,33.22,55.14,18.19,184.75,90.95,166.1,275.7,5.45,0,74.4,90.95,96.4,165.35,170.8,-75.15
2450815,39455,2450823,86950,800085,1573,23461,86950,800085,1573,23461,1,21,14,4,12016,42,15,72,95.14,268.29,233.41,2511.36,16805.52,6850.08,19316.88,840.27,0,2704.32,16805.52,17645.79,19509.84,20350.11,9955.44
2450815,39455,2450845,86950,800085,1573,23461,86950,800085,1573,23461,1,15,12,3,1906,75,15,44,97.85,172.21,92.99,3485.68,4091.56,4305.4,7577.24,0,0,3409.56,4091.56,4091.56,7501.12,7501.12,-213.84
2450815,39455,2450841,86950,800085,1573,23461,86950,800085,1573,23461,1,89,18,3,13951,98,15,53,14.29,17,3.91,693.77,207.23,757.37,901,0,0,306.34,207.23,207.23,513.57,513.57,-550.14
2450815,39455,2450854,86950,800085,1573,23461,86950,800085,1573,23461,1,53,1,2,4088,154,15,52,26.7,30.17,27.45,141.44,1427.4,1388.4,1568.84,71.37,0,721.24,1427.4,1498.77,2148.64,2220.01,39
2450815,39455,2450892,86950,800085,1573,23461,86950,800085,1573,23461,1,100,20,3,17374,244,15,91,58.67,134.94,98.5,3316.04,8963.5,5338.97,12279.54,627.44,0,490.49,8963.5,9590.94,9453.99,10081.43,3624.53
2450815,52486,2450831,24957,189998,3839,7327,24957,189998,3839,7327,2,27,3,1,17794,76,16,12,36.78,39.72,31.37,100.2,376.44,441.36,476.64,19.76,94.11,233.52,282.33,302.09,515.85,535.61,-159.03
2450815,52486,2450874,24957,189998,3839,7327,24957,189998,3839,7327,2,65,9,1,2128,255,16,51,84.6,203.04,172.58,1553.46,8801.58,4314.6,10355.04,704.12,0,4348.77,8801.58,9505.7,13150.35,13854.47,4486.98
2450815,52486,2450847,24957,189998,3839,7327,24957,189998,3839,7327,2,94,11,1,6103,72,16,29,52.25,126.44,37.93,2566.79,1099.97,1515.25,3666.76,7.92,1011.97,1466.53,88,95.92,1554.53,1562.45,-1427.25
2450815,52486,2450820,24957,189998,3839,7327,24957,189998,3839,7327,2,72,4,4,12268,105,16,91,97.27,156.6,148.77,712.53,13538.07,8851.57,14250.6,0,12455.02,854.49,1083.05,1083.05,1937.54,1937.54,-7768.52
2450815,52486,2450830,24957,189998,3839,7327,24957,189998,3839,7327,2,53,4,2,848,48,16,38,11.93,17.89,0.35,666.52,13.3,453.34,679.82,0.26,0,74.48,13.3,13.56,87.78,88.04,-440.04
2450815,52486,2450866,24957,189998,3839,7327,24957,189998,3839,7327,2,89,7,1,11071,120,16,74,74.83,184.83,103.5,6018.42,7659,5537.42,13677.42,689.31,0,1230.62,7659,8348.31,8889.62,9578.93,2121.58
2450815,52486,2450852,24957,189998,3839,7327,24957,189998,3839,7327,2,27,6,2,17056,1,16,22,76.14,203.29,168.73,760.32,3712.06,1675.08,4472.38,222.72,0,402.38,3712.06,3934.78,4114.44,4337.16,2036.98
2450815,52486,2450900,24957,189998,3839,7327,24957,189998,3839,7327,2,65,9,4,9586,211,16,76,43.24,74.8,63.58,852.72,4832.08,3286.24,5684.8,289.92,0,56.24,4832.08,5122,4888.32,5178.24,1545.84
2450815,52486,2450828,24957,189998,3839,7327,24957,189998,3839,7327,2,103,10,1,14528,105,16,55,21.09,48.29,34.28,770.55,1885.4,1159.95,2655.95,131.97,0,796.4,1885.4,2017.37,2681.8,2813.77,725.45
2450815,15952,2450882,99796,1235795,6547,44499,99796,1235795,6547,44499,4,44,18,2,7258,125,17,90,98.27,142.49,2.84,12568.5,255.6,8844.3,12824.1,15.33,0,127.8,255.6,270.93,383.4,398.73,-8588.7
2450815,15952,2450846,99796,1235795,6547,44499,99796,1235795,6547,44499,4,44,5,1,295,61,17,95,4.18,12.12,7.39,449.35,702.05,397.1,1151.4,42.12,0,91.2,702.05,744.17,793.25,835.37,304.95
2450815,15952,2450857,99796,1235795,6547,44499,99796,1235795,6547,44499,4,106,3,5,17842,276,17,17,67.47,185.54,124.31,1040.91,2113.27,1146.99,3154.18,64.24,507.18,346.8,1606.09,1670.33,1952.89,2017.13,459.1
2450815,15952,2450818,99796,1235795,6547,44499,99796,1235795,6547,44499,4,5,17,2,5383,244,17,63,84.32,222.6,115.75,6731.55,7292.25,5312.16,14023.8,291.69,0,3786.3,7292.25,7583.94,11078.55,11370.24,1980.09
2450815,29616,2450889,82003,599432,3708,27937,82003,599432,3708,27937,4,88,3,1,2188,64,18,4,87.55,95.42,5.72,358.8,22.88,350.2,381.68,0.22,0,83.96,22.88,23.1,106.84,107.06,-327.32
2450815,29616,2450877,82003,599432,3708,27937,82003,599432,3708,27937,4,76,20,4,7531,14,18,38,86.76,257.67,56.68,7637.62,2153.84,3296.88,9791.46,193.84,0,1272.62,2153.84,2347.68,3426.46,3620.3,-1143.04
2450815,29616,2450846,82003,599432,3708,27937,82003,599432,3708,27937,4,95,10,3,17353,219,18,96,57.43,127.49,80.31,4529.28,7709.76,5513.28,12239.04,616.78,0,1467.84,7709.76,8326.54,9177.6,9794.38,2196.48
2450815,29616,2450865,82003,599432,3708,27937,82003,599432,3708,27937,4,6,2,3,12124,253,18,81,21.07,32.44,4.54,2259.9,367.74,1706.67,2627.64,33.09,0,1234.44,367.74,400.83,1602.18,1635.27,-1338.93
2450815,29616,2450842,82003,599432,3708,27937,82003,599432,3708,27937,4,35,12,1,9842,291,18,6,87.36,256.83,92.45,986.28,554.7,524.16,1540.98,44.37,0,323.58,554.7,599.07,878.28,922.65,30.54
2450815,29616,2450820,82003,599432,3708,27937,82003,599432,3708,27937,4,108,15,2,362,138,18,76,52.13,78.19,57.86,1545.08,4397.36,3961.88,5942.44,307.81,0,2495.08,4397.36,4705.17,6892.44,7200.25,435.48
2450815,29616,2450880,82003,599432,3708,27937,82003,599432,3708,27937,4,11,10,4,3856,80,18,81,45.42,129.44,50.48,6395.76,4088.88,3679.02,10484.64,367.99,0,2621.16,4088.88,4456.87,6710.04,7078.03,409.86
2450815,29616,2450873,82003,599432,3708,27937,82003,599432,3708,27937,4,15,9,1,5185,152,18,30,93.79,114.42,75.51,1167.3,2265.3,2813.7,3432.6,31.71,1472.44,308.7,792.86,824.57,1101.56,1133.27,-2020.84
2450815,29616,2450866,82003,599432,3708,27937,82003,599432,3708,27937,4,80,14,2,4526,15,18,33,54.16,107.23,27.87,2618.88,919.71,1787.28,3538.59,45.98,0,1698.51,919.71,965.69,2618.22,2664.2,-867.57
2450815,29616,2450826,82003,599432,3708,27937,82003,599432,3708,27937,4,2,13,3,13591,118,18,76,27.04,64.35,7.72,4303.88,586.72,2055.04,4890.6,11.73,0,1515.44,586.72,598.45,2102.16,2113.89,-1468.32
2450815,29616,2450885,82003,599432,3708,27937,82003,599432,3708,27937,4,11,6,1,4051,282,18,5,60.75,83.83,19.28,322.75,96.4,303.75,419.15,3.85,0,62.85,96.4,100.25,159.25,163.1,-207.35
2450815,43898,2450828,27389,27132,4828,48171,27389,27132,4828,48171,4,46,9,3,10330,161,19,78,49.4,143.75,103.5,3139.5,8073,3853.2,11212.5,403.65,0,4260.36,8073,8476.65,12333.36,12737.01,4219.8
2450815,43898,2450895,27389,27132,4828,48171,27389,27132,4828,48171,4,100,17,5,12655,26,19,32,14.57,30.15,3.31,858.88,105.92,466.24,964.8,4.23,0,231.36,105.92,110.15,337.28,341.51,-360.32
2450815,43898,2450838,27389,27132,4828,48171,27389,27132,4828,48171,4,53,20,4,7480,125,19,11,14.54,27.77,1.38,290.29,15.18,159.94,305.47,0.6,0,9.13,15.18,15.78,24.31,24.91,-144.76
2450815,43898,2450831,27389,27132,4828,48171,27389,27132,4828,48171,4,41,3,2,5218,96,19,56,96,270.72,97.45,9703.12,5457.2,5376,15160.32,36.01,4256.61,4699.52,1200.59,1236.6,5900.11,5936.12,-4175.41
2450815,43898,2450872,27389,27132,4828,48171,27389,27132,4828,48171,4,45,9,2,11774,180,19,43,1.71,4.85,1.06,162.97,45.58,73.53,208.55,3.19,0,14.19,45.58,48.77,59.77,62.96,-27.95
2450815,43898,2450852,27389,27132,4828,48171,27389,27132,4828,48171,4,3,11,5,13340,67,19,86,73.25,139.9,8.39,11309.86,721.54,6299.5,12031.4,28.86,0,239.94,721.54,750.4,961.48,990.34,-5577.96
2450815,40538,2450879,24357,27634,1311,11435,24357,27634,1311,11435,1,53,9,3,2312,236,20,76,2.82,5.04,1.71,253.08,129.96,214.32,383.04,2.59,0,26.6,129.96,132.55,156.56,159.15,-84.36
2450815,40538,2450877,24357,27634,1311,11435,24357,27634,1311,11435,1,21,20,5,8462,175,20,66,6.54,13.08,7.58,363,500.28,431.64,863.28,17.15,255.14,94.38,245.14,262.29,339.52,356.67,-186.5
2450815,40538,2450818,24357,27634,1311,11435,24357,27634,1311,11435,1,16,18,4,3008,266,20,16,77.43,198.22,15.85,2917.92,253.6,1238.88,3171.52,0,147.08,1490.56,106.52,106.52,1597.08,1597.08,-1132.36
2450815,40538,2450857,24357,27634,1311,11435,24357,27634,1311,11435,1,71,12,4,12944,88,20,75,59.96,82.74,77.77,372.75,5832.75,4497,6205.5,291.63,0,434.25,5832.75,6124.38,6267,6558.63,1335.75
2450815,40538,2450866,24357,27634,1311,11435,24357,27634,1311,11435,1,67,5,5,13963,182,20,40,86.12,120.56,114.53,241.2,4581.2,3444.8,4822.4,274.87,0,1108.8,4581.2,4856.07,5690,5964.87,1136.4
2450815,40538,2450843,24357,27634,1311,11435,24357,27634,1311,11435,1,6,6,5,3670,118,20,41,57.21,159.04,98.6,2478.04,4042.6,2345.61,6520.64,0,0,1956.11,4042.6,4042.6,5998.71,5998.71,1696.99
2450815,40538,2450876,24357,27634,1311,11435,24357,27634,1311,11435,1,46,1,3,11227,144,20,79,63.39,148.33,93.44,4336.31,7381.76,5007.81,11718.07,180.85,3764.69,1756.96,3617.07,3797.92,5374.03,5554.88,-1390.74
2450815,40538,2450829,24357,27634,1311,11435,24357,27634,1311,11435,1,43,18,3,12910,60,20,89,74.58,146.17,62.85,7415.48,5593.65,6637.62,13009.13,335.61,0,4683.18,5593.65,5929.26,10276.83,10612.44,-1043.97
2450815,62858,2450889,75751,1766792,2633,25674,75751,1766792,2633,25674,4,102,16,3,5074,84,21,84,80.29,89.12,34.75,4567.08,2919,6744.36,7486.08,116.76,0,2394.84,2919,3035.76,5313.84,5430.6,-3825.36
2450815,62858,2450878,75751,1766792,2633,25674,75751,1766792,2633,25674,4,92,19,5,9152,44,21,62,67.57,128.38,106.55,1353.46,6606.1,4189.34,7959.56,0,0,875.44,6606.1,6606.1,7481.54,7481.54,2416.76
2450815,62858,2450891,75751,1766792,2633,25674,75751,1766792,2633,25674,4,61,12,5,10184,145,21,94,51.28,134.35,128.97,505.72,12123.18,4820.32,12628.9,207.3,5212.96,5303.48,6910.22,7117.52,12213.7,12421,2089.9
2450815,62858,2450856,75751,1766792,2633,25674,75751,1766792,2633,25674,4,9,19,1,43,300,21,86,39.95,39.95,34.35,481.6,2954.1,3435.7,3435.7,236.32,0,823.88,2954.1,3190.42,3777.98,4014.3,-481.6
2450815,62858,2450842,75751,1766792,2633,25674,75751,1766792,2633,25674,4,16,18,5,1213,146,21,89,83.77,93.82,83.49,919.37,7430.61,7455.53,8349.98,148.61,0,4174.99,7430.61,7579.22,11605.6,11754.21,-24.92
2450815,62858,2450875,75751,1766792,2633,25674,75751,1766792,2633,25674,4,12,19,3,17380,244,21,55,57.67,118.8,8.31,6076.95,457.05,3171.85,6534,7.03,356.49,457.05,100.56,107.59,557.61,564.64,-3071.29
2450815,62858,2450855,75751,1766792,2633,25674,75751,1766792,2633,25674,4,42,13,4,14474,294,21,57,29.96,74.3,69.09,296.97,3938.13,1707.72,4235.1,275.66,0,1905.51,3938.13,4213.79,5843.64,6119.3,2230.41
2450815,62858,2450866,75751,1766792,2633,25674,75751,1766792,2633,25674,4,6,16,5,9484,133,21,28,51.31,80.04,37.61,1188.04,1053.08,1436.68,2241.12,42.12,0,873.88,1053.08,1095.2,1926.96,1969.08,-383.6
2450815,79044,2450855,11242,541252,6015,7978,11242,541252,6015,7978,2,39,20,2,9415,216,22,83,26.54,65.28,0,5418.24,0,2202.82,5418.24,0,0,1408.51,0,0,1408.51,1408.51,-2202.82
2450815,79044,2450852,11242,541252,6015,7978,11242,541252,6015,7978,2,2,2,5,6014,294,22,51,43.78,114.26,22.85,4661.91,1165.35,2232.78,5827.26,23.3,0,2563.77,1165.35,1188.65,3729.12,3752.42,-1067.43
2450815,79044,2450878,11242,541252,6015,7978,11242,541252,6015,7978,2,1,9,2,8452,153,22,100,13.66,16.93,2.03,1490,203,1366,1693,0,0,220,203,203,423,423,-1163
2450815,79044,2450835,11242,541252,6015,7978,11242,541252,6015,7978,2,14,4,4,4186,132,22,25,11.88,22.33,5.58,418.75,139.5,297,558.25,6.06,18.13,83.5,121.37,127.43,204.87,210.93,-175.63
2450815,79044,2450904,11242,541252,6015,7978,11242,541252,6015,7978,2,52,16,4,11512,48,22,81,44.4,94.12,66.82,2211.3,5412.42,3596.4,7623.72,162.37,0,304.56,5412.42,5574.79,5716.98,5879.35,1816.02
2450815,79044,2450895,11242,541252,6015,7978,11242,541252,6015,7978,2,94,7,2,13442,10,22,65,34.85,66.56,8.65,3764.15,562.25,2265.25,4326.4,50.6,0,1254.5,562.25,612.85,1816.75,1867.35,-1703
2450815,79044,2450876,11242,541252,6015,7978,11242,541252,6015,7978,2,61,13,4,1501,279,22,98,40.95,104.83,72.33,3185,7088.34,4013.1,10273.34,85.06,5387.13,2773.4,1701.21,1786.27,4474.61,4559.67,-2311.89
2450815,79044,2450857,11242,541252,6015,7978,11242,541252,6015,7978,2,75,18,1,16498,154,22,95,15.77,20.5,12.91,721.05,1226.45,1498.15,1947.5,73.58,0,506.35,1226.45,1300.03,1732.8,1806.38,-271.7
2450815,79044,2450890,11242,541252,6015,7978,11242,541252,6015,7978,2,89,3,4,12604,43,22,83,84.67,94.83,41.72,4408.13,3462.76,7027.61,7870.89,69.25,0,943.71,3462.76,3532.01,4406.47,4475.72,-3564.85
2450815,79044,2450860,11242,541252,6015,7978,11242,541252,6015,7978,2,107,8,1,10573,9,22,52,27.17,79.06,26.08,2754.96,1356.16,1412.84,4111.12,40.68,0,1562.08,1356.16,1396.84,2918.24,2958.92,-56.68
2450815,79044,2450822,11242,541252,6015,7978,11242,541252,6015,7978,2,56,7,1,13129,203,22,61,19.6,43.12,43.12,0,2630.32,1195.6,2630.32,52.6,0,841.19,2630.32,2682.92,3471.51,3524.11,1434.72
2450815,79044,2450838,11242,541252,6015,7978,11242,541252,6015,7978,2,68,11,1,13778,92,22,67,79.67,89.23,29.44,4005.93,1972.48,5337.89,5978.41,138.07,0,2152.04,1972.48,2110.55,4124.52,4262.59,-3365.41
2450815,79044,2450856,11242,541252,6015,7978,11242,541252,6015,7978,2,107,17,3,4204,255,22,78,98.22,149.29,137.34,932.1,10712.52,7661.16,11644.62,214.25,0,4424.94,10712.52,10926.77,15137.46,15351.71,3051.36
2450815,79044,2450847,11242,541252,6015,7978,11242,541252,6015,7978,2,10,12,5,5632,128,22,33,7.45,8.41,2.94,180.51,97.02,245.85,277.53,0,97.02,83.16,0,0,83.16,83.16,-245.85
2450815,6756,2450903,44703,600082,6661,6087,44703,600082,6661,6087,4,20,4,4,10387,31,23,53,39.77,75.96,56.21,1046.75,2979.13,2107.81,4025.88,29.79,0,1046.22,2979.13,3008.92,4025.35,4055.14,871.32
2450815,6756,2450847,44703,600082,6661,6087,44703,600082,6661,6087,4,78,7,1,8192,286,23,58,85.87,146.83,82.22,3747.38,4768.76,4980.46,8516.14,286.12,0,4172.52,4768.76,5054.88,8941.28,9227.4,-211.7
2450815,6756,2450865,44703,600082,6661,6087,44703,600082,6661,6087,4,65,4,2,7240,41,23,72,79.34,194.38,66.08,9237.6,4757.76,5712.48,13995.36,380.62,0,4338,4757.76,5138.38,9095.76,9476.38,-954.72
2450815,6756,2450820,44703,600082,6661,6087,44703,600082,6661,6087,4,107,2,4,5236,198,23,37,38.63,104.3,86.56,656.38,3202.72,1429.31,3859.1,32.02,0,192.77,3202.72,3234.74,3395.49,3427.51,1773.41
2450815,6756,2450905,44703,600082,6661,6087,44703,600082,6661,6087,4,16,3,1,8653,227,23,16,18.27,42.75,19.66,369.44,314.56,292.32,684,6.29,0,54.72,314.56,320.85,369.28,375.57,22.24
2450815,6756,2450872,44703,600082,6661,6087,44703,600082,6661,6087,4,47,20,4,2104,229,23,70,13.88,19.29,10.03,648.2,702.1,971.6,1350.3,28.08,0,39.9,702.1,730.18,742,770.08,-269.5
2450815,6756,2450821,44703,600082,6661,6087,44703,600082,6661,6087,4,104,17,3,6736,145,23,62,29.8,70.03,16.8,3300.26,1041.6,1847.6,4341.86,52.08,0,1563.02,1041.6,1093.68,2604.62,2656.7,-806
2450815,6756,2450881,44703,600082,6661,6087,44703,600082,6661,6087,4,13,12,2,7426,32,23,73,62.37,77.96,14.81,4609.95,1081.13,4553.01,5691.08,54.05,0,2219.2,1081.13,1135.18,3300.33,3354.38,-3471.88
2450815,6756,2450890,44703,600082,6661,6087,44703,600082,6661,6087,4,36,11,4,8155,299,23,82,87.11,168.12,137.85,2482.14,11303.7,7143.02,13785.84,226.07,0,1516.18,11303.7,11529.77,12819.88,13045.95,4160.68
2450815,6756,2450899,44703,600082,6661,6087,44703,600082,6661,6087,4,43,1,4,6476,124,23,51,16.76,24.8,22.32,126.48,1138.32,854.76,1264.8,91.06,0,556.41,1138.32,1229.38,1694.73,1785.79,283.56
2450815,6756,2450832,44703,600082,6661,6087,44703,600082,6661,6087,4,50,11,5,7226,69,23,38,52.82,136.27,107.65,1087.56,4090.7,2007.16,5178.26,68.72,654.51,1501.38,3436.19,3504.91,4937.57,5006.29,1429.03
2450815,6756,2450862,44703,600082,6661,6087,44703,600082,6661,6087,4,25,4,5,8200,194,23,22,26.76,32.91,16.78,354.86,369.16,588.72,724.02,3.69,0,188.1,369.16,372.85,557.26,560.95,-219.56
2450815,6756,2450878,44703,600082,6661,6087,44703,600082,6661,6087,4,54,1,4,7874,13,23,96,39.48,83.69,46.02,3616.32,4417.92,3790.08,8034.24,265.07,0,1365.12,4417.92,4682.99,5783.04,6048.11,627.84
2450815,64186,2450850,58260,1431849,5438,42627,58260,1431849,5438,42627,1,24,17,5,11518,36,24,60,63.33,80.42,12.06,4101.6,723.6,3799.8,4825.2,65.12,0,1399.2,723.6,788.72,2122.8,2187.92,-3076.2
2450815,64186,2450819,58260,1431849,5438,42627,58260,1431849,5438,42627,1,33,1,1,4262,280,24,96,59.35,167.96,73.9,9029.76,7094.4,5697.6,16124.16,212.83,0,5642.88,7094.4,7307.23,12737.28,12950.11,1396.8
2450815,64186,2450855,58260,1431849,5438,42627,58260,1431849,5438,42627,1,90,11,1,106,38,24,17,8.33,11.32,1.13,173.23,19.21,141.61,192.44,1.34,0,32.64,19.21,20.55,51.85,53.19,-122.4
2450815,64186,2450844,58260,1431849,5438,42627,58260,1431849,5438,42627,1,93,16,3,15860,164,24,6,78.3,149.55,64.3,511.5,385.8,469.8,897.3,34.72,0,421.68,385.8,420.52,807.48,842.2,-84
2450815,78270,2450849,73381,352036,738,10593,73381,352036,738,10593,2,104,1,4,15151,178,25,40,55.49,77.13,64.01,524.8,2560.4,2219.6,3085.2,9.21,2406.77,616.8,153.63,162.84,770.43,779.64,-2065.97
2450815,78270,2450837,73381,352036,738,10593,73381,352036,738,10593,2,9,2,3,4930,242,25,14,67.49,120.8,14.49,1488.34,202.86,944.86,1691.2,4.05,0,185.92,202.86,206.91,388.78,392.83,-742
2450815,78270,2450858,73381,352036,738,10593,73381,352036,738,10593,2,6,14,4,16526,132,25,82,27.65,61.93,56.35,457.56,4620.7,2267.3,5078.26,134.46,138.62,2284.52,4482.08,4616.54,6766.6,6901.06,2214.78
2450815,78270,2450872,73381,352036,738,10593,73381,352036,738,10593,2,66,6,1,2002,299,25,81,92.67,222.4,175.69,3783.51,14230.89,7506.27,18014.4,426.92,0,900.72,14230.89,14657.81,15131.61,15558.53,6724.62
2450815,78270,2450871,73381,352036,738,10593,73381,352036,738,10593,2,59,13,2,730,51,25,86,82.76,201.93,193.85,694.88,16671.1,7117.36,17365.98,1500.39,0,8682.56,16671.1,18171.49,25353.66,26854.05,9553.74
2450815,75465,2450875,55764,1379528,6492,31056,55764,1379528,6492,31056,1,73,20,1,1256,291,26,76,84.54,157.24,144.66,956.08,10994.16,6425.04,11950.24,659.64,0,4062.96,10994.16,11653.8,15057.12,15716.76,4569.12
2450815,75465,2450885,55764,1379528,6492,31056,55764,1379528,6492,31056,1,103,18,1,12379,26,26,1,64.25,160.62,96.37,64.25,96.37,64.25,160.62,1.92,0,33.73,96.37,98.29,130.1,132.02,32.12
2450815,75465,2450830,55764,1379528,6492,31056,55764,1379528,6492,31056,1,17,17,4,7186,88,26,49,44.2,73.37,8.07,3199.7,395.43,2165.8,3595.13,7.9,0,683.06,395.43,403.33,1078.49,1086.39,-1770.37
2450815,75465,2450865,55764,1379528,6492,31056,55764,1379528,6492,31056,1,66,2,2,10906,104,26,8,53.23,101.66,96.57,40.72,772.56,425.84,813.28,61.8,0,48.72,772.56,834.36,821.28,883.08,346.72
2450815,55294,2450821,65067,54728,6342,46803,65067,54728,6342,46803,1,27,10,4,7916,56,27,93,69.9,209,152.57,5247.99,14189.01,6500.7,19437,567.56,0,7774.8,14189.01,14756.57,21963.81,22531.37,7688.31
2450815,55294,2450878,65067,54728,6342,46803,65067,54728,6342,46803,1,68,18,2,10270,115,27,39,85.69,249.35,19.94,8946.99,777.66,3341.91,9724.65,7.77,0,2333.76,777.66,785.43,3111.42,3119.19,-2564.25
2450815,55294,2450865,65067,54728,6342,46803,65067,54728,6342,46803,1,8,8,1,7543,92,27,79,41.4,48.02,30.73,1365.91,2427.67,3270.6,3793.58,218.49,0,1213.44,2427.67,2646.16,3641.11,3859.6,-842.93
2450815,55294,2450857,65067,54728,6342,46803,65067,54728,6342,46803,1,10,11,5,10192,141,27,26,84.94,174.12,31.34,3712.28,814.84,2208.44,4527.12,57.2,179.26,905.32,635.58,692.78,1540.9,1598.1,-1572.86
2450815,55294,2450828,65067,54728,6342,46803,65067,54728,6342,46803,1,65,15,2,16924,291,27,69,15.66,23.17,10.19,895.62,703.11,1080.54,1598.73,56.24,0,191.82,703.11,759.35,894.93,951.17,-377.43
2450815,55294,2450868,65067,54728,6342,46803,65067,54728,6342,46803,1,95,3,2,13178,95,27,38,60.61,85.46,45.29,1526.46,1721.02,2303.18,3247.48,34.42,0,0,1721.02,1755.44,1721.02,1755.44,-582.16
2450815,55294,2450846,65067,54728,6342,46803,65067,54728,6342,46803,1,68,7,1,16916,174,27,76,67.07,179.74,149.18,2322.56,11337.68,5097.32,13660.24,907.01,0,2321.8,11337.68,12244.69,13659.48,14566.49,6240.36
2450815,55294,2450880,65067,54728,6342,46803,65067,54728,6342,46803,1,71,7,1,9163,212,27,2,71.37,106.34,42.53,127.62,85.06,142.74,212.68,0.85,0,106.34,85.06,85.91,191.4,192.25,-57.68
2450815,55294,2450838,65067,54728,6342,46803,65067,54728,6342,46803,1,65,16,1,1294,256,27,48,53.49,136.93,73.94,3023.52,3549.12,2567.52,6572.64,0,0,1380,3549.12,3549.12,4929.12,4929.12,981.6
2450815,55294,2450858,65067,54728,6342,46803,65067,54728,6342,46803,1,42,13,1,17746,282,27,86,74.44,140.69,75.97,5565.92,6533.42,6401.84,12099.34,0,0,604.58,6533.42,6533.42,7138,7138,131.58
2450815,55294,2450888,65067,54728,6342,46803,65067,54728,6342,46803,1,72,5,3,7028,7,27,61,62.05,153.26,49.04,6357.42,2991.44,3785.05,9348.86,59.82,0,2243.58,2991.44,3051.26,5235.02,5294.84,-793.61
2450815,55294,2450901,65067,54728,6342,46803,65067,54728,6342,46803,1,41,19,3,10807,121,27,59,45.4,120.76,42.26,4631.5,2493.34,2678.6,7124.84,0,0,3206.06,2493.34,2493.34,5699.4,5699.4,-185.26
2450815,69862,2450835,62042,643025,4008,23791,62042,643025,4008,23791,2,40,18,3,6178,93,28,95,27.21,40.27,38.65,153.9,3671.75,2584.95,3825.65,73.43,0,1147.6,3671.75,3745.18,4819.35,4892.78,1086.8
2450815,69862,2450875,62042,643025,4008,23791,62042,643025,4008,23791,2,35,14,3,17690,139,28,94,86.64,138.62,106.73,2997.66,10032.62,8144.16,13030.28,702.28,0,3126.44,10032.62,10734.9,13159.06,13861.34,1888.46
2450815,69862,2450885,62042,643025,4008,23791,62042,643025,4008,23791,2,62,2,2,16951,62,28,9,98.32,153.37,138.03,138.06,1242.27,884.88,1380.33,111.8,0,68.94,1242.27,1354.07,1311.21,1423.01,357.39
2450815,69862,2450856,62042,643025,4008,23791,62042,643025,4008,23791,2,38,19,1,12919,30,28,70,66.47,118.31,102.92,1077.3,7204.4,4652.9,8281.7,432.26,0,1656.2,7204.4,7636.66,8860.6,9292.86,2551.5
2450815,69862,2450855,62042,643025,4008,23791,62042,643025,4008,23791,2,91,18,3,2374,81,28,14,80.46,161.72,126.14,498.12,1765.96,1126.44,2264.08,70.63,0,996.1,1765.96,1836.59,2762.06,2832.69,639.52
2450815,69862,2450875,62042,643025,4008,23791,62042,643025,4008,23791,2,105,7,5,10597,206,28,100,95.79,144.64,78.1,6654,7810,9579,14464,156.2,0,3037,7810,7966.2,10847,11003.2,-1769
2450815,69862,2450859,62042,643025,4008,23791,62042,643025,4008,23791,2,64,11,2,16274,83,28,26,51.87,128.63,29.58,2575.3,769.08,1348.62,3344.38,7.69,0,601.9,769.08,776.77,1370.98,1378.67,-579.54
2450815,69862,2450818,62042,643025,4008,23791,62042,643025,4008,23791,2,90,16,2,15116,227,28,14,48.22,116.69,4.66,1568.42,65.24,675.08,1633.66,5.87,0,702.38,65.24,71.11,767.62,773.49,-609.84
2450815,75740,2450820,50856,693791,7126,46861,50856,693791,7126,46861,2,12,13,1,15650,42,29,4,11.25,18.78,14.27,18.04,57.08,45,75.12,2.28,0,12,57.08,59.36,69.08,71.36,12.08
2450815,75740,2450832,50856,693791,7126,46861,50856,693791,7126,46861,2,67,20,2,4501,6,29,96,26.23,41.96,8.39,3222.72,805.44,2518.08,4028.16,8.05,0,1973.76,805.44,813.49,2779.2,2787.25,-1712.64
2450815,75740,2450867,50856,693791,7126,46861,50856,693791,7126,46861,2,31,20,4,4327,19,29,97,97.44,155.9,57.68,9527.34,5594.96,9451.68,15122.3,391.64,0,6048.92,5594.96,5986.6,11643.88,12035.52,-3856.72
2450815,75740,2450876,50856,693791,7126,46861,50856,693791,7126,46861,2,69,2,5,13868,21,29,14,83.44,137.67,8.26,1811.74,115.64,1168.16,1927.38,1.08,61.28,192.64,54.36,55.44,247,248.08,-1113.8
