ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2452217,34167,13845,19409,1145357,4905,39653,4,297,14,73,79.42,95.3,78.14,0,5704.22,5797.66,6956.9,456.33,0,5704.22,6160.55,-93.44
2452217,34167,10175,19409,1145357,4905,39653,4,286,14,57,13.95,27.06,8.38,0,477.66,795.15,1542.42,33.43,0,477.66,511.09,-317.49
2452217,34167,769,19409,1145357,4905,39653,4,79,14,66,99.06,104.01,78,0,5148,6537.96,6864.66,154.44,0,5148,5302.44,-1389.96
2451797,55556,17267,62835,227170,1458,32993,4,183,15,56,75.74,133.3,0,0,0,4241.44,7464.8,0,0,0,0,-4241.44
2451797,55556,11659,62835,227170,1458,32993,4,87,15,26,58.74,82.23,60.02,0,1560.52,1527.24,2137.98,46.81,0,1560.52,1607.33,33.28
2451797,55556,17857,62835,227170,1458,32993,4,277,15,82,45.84,49.96,22.98,1262.52,1884.36,3758.88,4096.72,55.96,1262.52,621.84,677.8,-3137.04
2451797,55556,4777,62835,227170,1458,32993,4,139,15,36,97.62,193.28,15.46,0,556.56,3514.32,6958.08,5.56,0,556.56,562.12,-2957.76
2451797,55556,8690,62835,227170,1458,32993,4,1,15,99,27.09,53.63,26.27,0,2600.73,2681.91,5309.37,104.02,0,2600.73,2704.75,-81.18
2451797,55556,10361,62835,227170,1458,32993,4,289,15,46,45.27,60.2,22.27,0,1024.42,2082.42,2769.2,51.22,0,1024.42,1075.64,-1058
2451797,55556,16619,62835,227170,1458,32993,4,235,15,67,36.77,45.22,17.18,529.48,1151.06,2463.59,3029.74,18.64,529.48,621.58,640.22,-1842.01
2451797,55556,8707,62835,227170,1458,32993,4,294,15,79,29.25,48.55,16.02,0,1265.58,2310.75,3835.45,75.93,0,1265.58,1341.51,-1045.17
2451797,55556,8353,62835,227170,1458,32993,4,85,15,84,88.53,117.74,74.17,0,6230.28,7436.52,9890.16,124.6,0,6230.28,6354.88,-1206.24
2451797,55556,4505,62835,227170,1458,32993,4,293,15,8,10.87,20.87,14.19,0,113.52,86.96,166.96,4.54,0,113.52,118.06,26.56
2451797,55556,4241,62835,227170,1458,32993,4,60,15,19,81.56,132.94,120.97,0,2298.43,1549.64,2525.86,91.93,0,2298.43,2390.36,748.79
2451797,55556,17330,62835,227170,1458,32993,4,138,15,80,72.61,82.04,63.17,0,5053.6,5808.8,6563.2,454.82,0,5053.6,5508.42,-755.2
2451797,55556,7391,62835,227170,1458,32993,4,135,15,80,32.05,41.98,22.66,0,1812.8,2564,3358.4,72.51,0,1812.8,1885.31,-751.2
2451797,55556,8336,62835,227170,1458,32993,4,120,15,73,5.86,11.72,0.7,0,51.1,427.78,855.56,4.08,0,51.1,55.18,-376.68
2451797,55556,17564,62835,227170,1458,32993,4,72,15,58,21.45,28.74,22.12,0,1282.96,1244.1,1666.92,115.46,0,1282.96,1398.42,38.86
2451797,55556,13172,62835,227170,1458,32993,4,121,15,12,80.96,138.44,41.53,0,498.36,971.52,1661.28,24.91,0,498.36,523.27,-473.16
2450872,47818,9997,51139,263380,868,33509,1,107,16,12,17.14,30.85,28.99,0,347.88,205.68,370.2,6.95,0,347.88,354.83,142.2
,47818,17246,51139,,,33509,1,180,16,,96.46,,,0,432.48,385.84,,8.64,,432.48,,46.64
2450872,47818,9790,51139,263380,868,33509,1,5,16,48,17.06,28.49,10.82,0,519.36,818.88,1367.52,25.96,0,519.36,545.32,-299.52
2450872,,4144,51139,,868,33509,1,,16,,62.85,109.35,,0,,5467.95,9513.45,38.03,0,,988.94,-4517.04
2450872,47818,8887,51139,263380,868,33509,1,163,16,20,93.85,185.82,137.5,2255,2750,1877,3716.4,39.6,2255,495,534.6,-1382
2450872,47818,6008,51139,263380,868,33509,1,255,16,87,20.99,30.43,16.12,1192.07,1402.44,1826.13,2647.41,14.72,1192.07,210.37,225.09,-1615.76
2450872,47818,457,51139,263380,868,33509,1,1,16,15,89.9,163.61,4.9,46.3,73.5,1348.5,2454.15,2.44,46.3,27.2,29.64,-1321.3
2450872,47818,11168,51139,,868,33509,,,16,,,,15.6,,,2390.5,,,,,,-2215
2450872,47818,9769,51139,263380,868,33509,1,252,16,27,59.09,112.86,83.51,0,2254.77,1595.43,3047.22,202.92,0,2254.77,2457.69,659.34
2450872,47818,7504,,263380,,33509,,,16,9,,,,478.29,,,,1.89,,47.31,,-431.22
2450872,47818,1888,51139,263380,868,33509,1,84,16,34,72.24,107.63,49.5,1464.21,1683,2456.16,3659.42,17.5,1464.21,218.79,236.29,-2237.37
2450872,47818,16226,51139,263380,868,33509,1,125,16,57,87.32,92.55,43.49,1933.56,2478.93,4977.24,5275.35,5.45,1933.56,545.37,550.82,-4431.87
2450872,47818,11920,51139,263380,868,33509,1,15,16,41,13.05,15.13,9.22,109.62,378.02,535.05,620.33,0,109.62,268.4,268.4,-266.65
2451200,49168,17683,77683,756435,2034,22386,7,120,17,14,54.76,91.99,0.91,0,12.74,766.64,1287.86,0.25,0,12.74,12.99,-753.9
2451200,49168,4678,77683,756435,2034,22386,7,253,17,46,76.43,110.82,64.27,0,2956.42,3515.78,5097.72,236.51,0,2956.42,3192.93,-559.36
2451200,49168,6811,77683,756435,2034,22386,7,254,17,6,19.33,26.67,20.8,0,124.8,115.98,160.02,7.48,0,124.8,132.28,8.82
2451200,49168,13177,77683,756435,2034,22386,7,182,17,81,60.77,66.84,7.35,0,595.35,4922.37,5414.04,35.72,0,595.35,631.07,-4327.02
2451200,49168,2092,77683,756435,2034,22386,7,18,17,60,86.94,88.67,39.01,1638.42,2340.6,5216.4,5320.2,0,1638.42,702.18,702.18,-4514.22
2451200,,11203,77683,,2034,,,82,17,,,,,,1233.75,,3163.5,74.02,,,1307.77,-467.25
2451200,49168,13826,77683,756435,2034,22386,7,117,17,77,93.6,105.76,68.74,0,5292.98,7207.2,8143.52,264.64,0,5292.98,5557.62,-1914.22
2451200,49168,15781,77683,756435,2034,22386,7,118,17,4,45.45,84.08,65.58,0,262.32,181.8,336.32,0,0,262.32,262.32,80.52
2451200,49168,9214,77683,756435,2034,22386,7,146,17,17,52.3,84.72,64.38,0,1094.46,889.1,1440.24,76.61,0,1094.46,1171.07,205.36
2451200,49168,10543,77683,756435,2034,22386,7,234,17,19,39.97,57.15,46.86,0,890.34,759.43,1085.85,53.42,0,890.34,943.76,130.91
2451415,54836,8884,63292,54321,997,9226,10,258,18,20,26.29,51.79,9.32,0,186.4,525.8,1035.8,11.18,0,186.4,197.58,-339.4
2451415,54836,11584,63292,54321,997,9226,10,62,18,29,14.43,16.3,9.94,0,288.26,418.47,472.7,0,0,288.26,288.26,-130.21
2451415,54836,11890,63292,54321,997,9226,10,57,18,15,4.41,8.55,0.85,0,12.75,66.15,128.25,0,0,12.75,12.75,-53.4
2451415,54836,12602,63292,54321,997,9226,10,47,18,96,93.06,137.72,13.77,0,1321.92,8933.76,13221.12,52.87,0,1321.92,1374.79,-7611.84
2451415,54836,7378,63292,54321,997,9226,10,70,18,7,30.61,51.73,51.73,0,362.11,214.27,362.11,25.34,0,362.11,387.45,147.84
2451415,54836,9886,63292,54321,997,9226,10,197,18,80,86.23,156.93,20.4,750.72,1632,6898.4,12554.4,17.62,750.72,881.28,898.9,-6017.12
2451415,54836,14011,63292,54321,997,9226,10,291,18,38,96.35,104.05,32.25,0,1225.5,3661.3,3953.9,61.27,0,1225.5,1286.77,-2435.8
2451415,54836,17995,63292,54321,997,9226,10,4,18,28,36.86,58.6,58.01,0,1624.28,1032.08,1640.8,32.48,0,1624.28,1656.76,592.2
2451415,54836,12860,63292,54321,997,9226,10,148,18,32,67.37,117.89,9.43,0,301.76,2155.84,3772.48,24.14,0,301.76,325.9,-1854.08
2451415,54836,12826,63292,54321,997,9226,10,82,18,39,74.88,125.04,1.25,0,48.75,2920.32,4876.56,2.92,0,48.75,51.67,-2871.57
2451415,54836,14377,63292,54321,997,9226,10,133,18,81,80.21,152.39,105.14,0,8516.34,6497.01,12343.59,766.47,0,8516.34,9282.81,2019.33
2451415,54836,2440,63292,54321,997,9226,10,58,18,21,48.54,57.27,1.14,0,23.94,1019.34,1202.67,0.23,0,23.94,24.17,-995.4
2451415,54836,8779,63292,,,9226,10,157,18,,,,,0,,,,28.5,0,,978.54,-1336.79
2451415,54836,14372,63292,54321,997,9226,10,142,18,59,77.35,113.7,61.39,0,3622.01,4563.65,6708.3,289.76,0,3622.01,3911.77,-941.64
2451415,54836,5251,63292,54321,997,9226,10,136,18,21,89.07,132.71,95.55,0,2006.55,1870.47,2786.91,120.39,0,2006.55,2126.94,136.08
2451361,65446,11914,51104,1847200,1343,38239,7,265,19,82,67.45,122.08,95.22,6714.91,7808.04,5530.9,10010.56,76.51,6714.91,1093.13,1169.64,-4437.77
2451361,65446,10651,51104,1847200,1343,38239,7,32,19,98,53.76,65.58,3.27,0,320.46,5268.48,6426.84,0,0,320.46,320.46,-4948.02
2451361,65446,3133,51104,1847200,1343,38239,7,112,19,15,44.09,60.84,45.02,0,675.3,661.35,912.6,13.5,0,675.3,688.8,13.95
2451361,65446,7087,51104,1847200,1343,38239,7,136,19,26,63.52,88.92,40.9,0,1063.4,1651.52,2311.92,0,0,1063.4,1063.4,-588.12
2451361,65446,9346,51104,1847200,1343,38239,7,35,19,25,47.11,57.94,38.81,0,970.25,1177.75,1448.5,29.1,0,970.25,999.35,-207.5
2451361,65446,6772,51104,1847200,1343,38239,7,270,19,94,64.76,119.8,74.27,0,6981.38,6087.44,11261.2,488.69,0,6981.38,7470.07,893.94
2451361,65446,9094,51104,1847200,1343,38239,7,51,19,70,80.85,161.7,100.25,0,7017.5,5659.5,11319,210.52,0,7017.5,7228.02,1358
2451361,65446,1094,51104,1847200,1343,38239,7,4,19,17,36.95,61.7,60.46,0,1027.82,628.15,1048.9,20.55,0,1027.82,1048.37,399.67
2451361,65446,3376,51104,1847200,1343,38239,7,228,19,94,19.91,25.28,22.49,0,2114.06,1871.54,2376.32,21.14,0,2114.06,2135.2,242.52
2451361,65446,4882,51104,,1343,,,,19,35,59.82,,50.91,,,2093.7,2784.6,,,1781.85,1870.94,-311.85
2451361,65446,8662,51104,1847200,1343,38239,7,191,19,59,59.62,63.79,60.6,0,3575.4,3517.58,3763.61,214.52,0,3575.4,3789.92,57.82
2451361,65446,17539,51104,1847200,1343,38239,7,248,19,60,91.53,167.49,68.67,0,4120.2,5491.8,10049.4,370.81,0,4120.2,4491.01,-1371.6
2451361,65446,16330,51104,1847200,1343,38239,7,132,19,86,62.85,103.07,64.93,0,5583.98,5405.1,8864.02,390.87,0,5583.98,5974.85,178.88
2451361,65446,7814,51104,1847200,1343,38239,7,267,19,42,29.53,33.66,12.11,391.63,508.62,1240.26,1413.72,7.01,391.63,116.99,124,-1123.27
2451361,65446,10558,51104,1847200,1343,38239,7,172,19,51,31.35,55.17,15.99,0,815.49,1598.85,2813.67,65.23,0,815.49,880.72,-783.36
2451556,45944,5425,44828,671305,3382,48259,10,48,20,4,47.64,61.93,55.73,0,222.92,190.56,247.72,6.68,0,222.92,229.6,32.36
2451556,45944,6026,44828,671305,3382,48259,10,152,20,13,31.3,61.03,31.12,0,404.56,406.9,793.39,36.41,0,404.56,440.97,-2.34
2451556,45944,13601,44828,671305,3382,48259,10,145,20,29,94.31,151.83,103.24,0,2993.96,2734.99,4403.07,29.93,0,2993.96,3023.89,258.97
2451556,45944,2618,44828,671305,3382,48259,10,133,20,78,80.69,153.31,78.18,0,6098.04,6293.82,11958.18,548.82,0,6098.04,6646.86,-195.78
2451556,45944,15131,44828,671305,3382,48259,10,103,20,50,44.48,55.6,26.13,235.17,1306.5,2224,2780,74.99,235.17,1071.33,1146.32,-1152.67
2451556,45944,9800,44828,671305,3382,48259,10,227,20,60,1.22,2.01,1.48,0,88.8,73.2,120.6,6.21,0,88.8,95.01,15.6
2451556,45944,14935,44828,671305,3382,48259,10,185,20,34,81.48,136.07,55.78,0,1896.52,2770.32,4626.38,37.93,0,1896.52,1934.45,-873.8
2451556,45944,9086,44828,671305,3382,48259,10,68,20,34,32.47,56.49,44.06,149.8,1498.04,1103.98,1920.66,121.34,149.8,1348.24,1469.58,244.26
2451556,45944,5312,44828,671305,3382,48259,10,144,20,70,62.96,66.73,24.02,0,1681.4,4407.2,4671.1,33.62,0,1681.4,1715.02,-2725.8
2451556,45944,1451,44828,671305,3382,48259,10,209,20,45,44.18,72.45,51.43,0,2314.35,1988.1,3260.25,138.86,0,2314.35,2453.21,326.25
2451556,45944,5483,44828,671305,3382,48259,10,110,20,37,31.71,47.88,37.82,1385.34,1399.34,1173.27,1771.56,0,1385.34,14,14,-1159.27
2451556,45944,8714,44828,671305,3382,48259,10,80,20,21,93.44,172.86,31.11,0,653.31,1962.24,3630.06,26.13,0,653.31,679.44,-1308.93
2451556,45944,7207,44828,671305,3382,48259,10,188,20,32,58.61,63.88,47.91,0,1533.12,1875.52,2044.16,137.98,0,1533.12,1671.1,-342.4
2451172,70722,2870,60478,1673919,2560,10401,1,279,21,76,24.79,33.46,4.34,0,329.84,1884.04,2542.96,6.59,0,329.84,336.43,-1554.2
2451172,70722,12266,60478,1673919,2560,10401,1,212,21,57,14.2,25.56,8.94,0,509.58,809.4,1456.92,25.47,0,509.58,535.05,-299.82
2451172,70722,230,60478,1673919,2560,10401,1,32,21,54,57.11,93.66,76.8,0,4147.2,3083.94,5057.64,290.3,0,4147.2,4437.5,1063.26
2451172,70722,9187,60478,1673919,2560,10401,1,46,21,25,73.7,89.91,16.18,368.09,404.5,1842.5,2247.75,2.54,368.09,36.41,38.95,-1806.09
2451172,70722,6476,60478,1673919,2560,10401,1,115,21,45,25.29,48.55,17.96,0,808.2,1138.05,2184.75,0,0,808.2,808.2,-329.85
2451172,70722,1810,60478,1673919,2560,10401,1,195,21,10,40.21,48.65,5.35,0,53.5,402.1,486.5,4.81,0,53.5,58.31,-348.6
2451172,70722,5170,60478,1673919,2560,10401,1,100,21,68,60.07,74.48,31.28,1701.63,2127.04,4084.76,5064.64,12.76,1701.63,425.41,438.17,-3659.35
2451172,70722,5998,60478,1673919,2560,10401,1,63,21,64,3,5.79,3.41,192.05,218.24,192,370.56,0.26,192.05,26.19,26.45,-165.81
2451172,70722,14368,60478,1673919,2560,10401,1,46,21,51,51.22,56.34,31.55,0,1609.05,2612.22,2873.34,96.54,0,1609.05,1705.59,-1003.17
2451172,70722,14396,60478,1673919,2560,10401,1,55,21,18,43.49,59.58,12.51,0,225.18,782.82,1072.44,18.01,0,225.18,243.19,-557.64
2451112,65253,16396,64935,1392098,4508,11671,10,289,22,76,4.26,7.58,3.56,0,270.56,323.76,576.08,13.52,0,270.56,284.08,-53.2
2451112,65253,17660,64935,1392098,4508,11671,10,99,22,7,82.36,159.77,63.9,0,447.3,576.52,1118.39,4.47,0,447.3,451.77,-129.22
2451112,65253,15310,64935,1392098,4508,11671,10,162,22,81,11.32,18.79,8.07,0,653.67,916.92,1521.99,0,0,653.67,653.67,-263.25
2451112,65253,12415,64935,1392098,4508,11671,10,270,22,94,61.01,114.08,99.24,7835.99,9328.56,5734.94,10723.52,119.4,7835.99,1492.57,1611.97,-4242.37
2451112,65253,9985,64935,1392098,4508,11671,10,191,22,62,9.59,15.43,10.49,0,650.38,594.58,956.66,32.51,0,650.38,682.89,55.8
2451112,65253,17392,64935,1392098,4508,11671,10,221,22,95,55.01,101.21,36.43,0,3460.85,5225.95,9614.95,311.47,0,3460.85,3772.32,-1765.1
2451112,65253,16922,64935,1392098,4508,11671,10,30,22,13,46.79,52.87,32.25,327.01,419.25,608.27,687.31,2.76,327.01,92.24,95,-516.03
2451112,65253,11599,64935,1392098,4508,11671,10,221,22,18,19.89,32.61,4.23,0,76.14,358.02,586.98,4.56,0,76.14,80.7,-281.88
2451112,65253,10474,64935,1392098,4508,11671,10,89,22,93,82.82,135.82,35.31,426.89,3283.83,7702.26,12631.26,142.84,426.89,2856.94,2999.78,-4845.32
2452617,31683,7242,21669,1833048,6474,33053,10,181,23,15,15.47,20.57,18.1,203.62,271.5,232.05,308.55,0,203.62,67.88,67.88,-164.17
2452617,31683,11257,21669,1833048,6474,33053,10,142,23,40,15.39,28.93,24.87,0,994.8,615.6,1157.2,49.74,0,994.8,1044.54,379.2
2452617,31683,12397,21669,1833048,,,10,,23,9,75.19,121.8,60.9,0,,,,,,,,-128.61
2452617,31683,9093,21669,1833048,6474,33053,10,211,23,76,89.58,130.78,27.46,0,2086.96,6808.08,9939.28,83.47,0,2086.96,2170.43,-4721.12
2452617,31683,15403,21669,1833048,6474,33053,10,163,23,41,45.83,78.36,38.39,1353.63,1573.99,1879.03,3212.76,15.42,1353.63,220.36,235.78,-1658.67
2452617,31683,8181,21669,1833048,6474,33053,10,279,23,5,83.13,102.24,3.06,0,15.3,415.65,511.2,0.91,0,15.3,16.21,-400.35
2452617,31683,17631,21669,1833048,6474,33053,10,287,23,59,88.03,153.17,13.78,0,813.02,5193.77,9037.03,56.91,0,813.02,869.93,-4380.75
2452617,31683,319,21669,1833048,6474,33053,10,196,23,46,57.69,70.95,7.09,104.36,326.14,2653.74,3263.7,19.96,104.36,221.78,241.74,-2431.96
2452617,31683,11220,21669,1833048,6474,33053,10,56,23,96,68.89,102.64,25.66,0,2463.36,6613.44,9853.44,221.7,0,2463.36,2685.06,-4150.08
2452617,31683,8413,21669,1833048,6474,33053,10,266,23,1,48.67,51.1,31.68,0,31.68,48.67,51.1,1.26,0,31.68,32.94,-16.99
2452617,31683,9097,21669,1833048,6474,33053,10,202,23,39,84.06,85.74,0.85,0,33.15,3278.34,3343.86,2.98,0,33.15,36.13,-3245.19
2452143,49413,2497,15069,576658,6247,49436,10,99,24,97,36.04,62.34,21.81,0,2115.57,3495.88,6046.98,21.15,0,2115.57,2136.72,-1380.31
,,4749,15069,,,49436,,169,24,49,61.82,110.03,,,1401.4,,5391.47,,,,,
2452143,49413,6751,15069,576658,6247,49436,10,74,24,48,19.55,34.79,20.52,128.04,984.96,938.4,1669.92,51.41,128.04,856.92,908.33,-81.48
2452143,49413,6043,15069,576658,6247,49436,10,299,24,84,63.07,90.19,30.66,0,2575.44,5297.88,7575.96,51.5,0,2575.44,2626.94,-2722.44
2452143,49413,13303,15069,576658,6247,49436,10,182,24,84,41.48,44.79,33.14,0,2783.76,3484.32,3762.36,27.83,0,2783.76,2811.59,-700.56
2452143,49413,7375,15069,576658,6247,49436,10,163,24,97,72.78,90.24,83.02,0,8052.94,7059.66,8753.28,724.76,0,8052.94,8777.7,993.28
2452143,49413,10265,15069,576658,6247,49436,10,68,24,20,69.2,93.42,73.8,0,1476,1384,1868.4,14.76,0,1476,1490.76,92
2452143,49413,1795,15069,,,49436,10,278,24,,79.15,,47.1,0,,395.75,,9.42,,235.5,,
2452143,49413,11551,15069,576658,6247,49436,10,297,24,29,61.78,100.7,16.11,0,467.19,1791.62,2920.3,42.04,0,467.19,509.23,-1324.43
2452143,49413,5653,15069,576658,6247,49436,10,289,24,82,12.34,17.52,6.13,0,502.66,1011.88,1436.64,40.21,0,502.66,542.87,-509.22
2452143,49413,407,15069,576658,6247,49436,10,176,24,7,30.99,31.91,25.2,35.28,176.4,216.93,223.37,5.64,35.28,141.12,146.76,-75.81
2452143,49413,1389,15069,576658,6247,49436,10,250,24,15,28.19,29.88,5.97,11.64,89.55,422.85,448.2,5.45,11.64,77.91,83.36,-344.94
2452143,49413,3103,15069,576658,6247,49436,10,144,24,21,80.56,99.89,15.98,0,335.58,1691.76,2097.69,6.71,0,335.58,342.29,-1356.18
2452143,49413,4873,15069,576658,6247,49436,10,133,24,17,1.4,2.52,0.8,11.83,13.6,23.8,42.84,0.12,11.83,1.77,1.89,-22.03
2452143,49413,16483,15069,576658,6247,49436,10,236,24,4,69.47,121.57,71.72,106.14,286.88,277.88,486.28,16.26,106.14,180.74,197,-97.14
2452143,49413,4425,15069,576658,6247,49436,10,188,24,85,42.56,68.94,19.99,0,1699.15,3617.6,5859.9,50.97,0,1699.15,1750.12,-1918.45
2450920,36458,7874,70838,608693,5395,8050,10,230,25,32,18.09,32.74,31.1,0,995.2,578.88,1047.68,39.8,0,995.2,1035,416.32
,36458,9472,70838,,,,10,241,25,,,22.03,7.04,,337.92,719.52,,10.13,0,337.92,,
2450920,36458,4880,70838,608693,5395,8050,10,12,25,4,98.99,188.08,0,0,0,395.96,752.32,0,0,0,0,-395.96
2450920,36458,6955,70838,608693,5395,8050,10,297,25,9,29.45,50.06,28.03,0,252.27,265.05,450.54,5.04,0,252.27,257.31,-12.78
2450920,36458,2150,70838,608693,5395,8050,10,188,25,89,84.34,164.46,18.09,0,1610.01,7506.26,14636.94,80.5,0,1610.01,1690.51,-5896.25
2450920,36458,14635,70838,608693,5395,8050,10,103,25,8,30.74,33.5,11.39,0,91.12,245.92,268,3.64,0,91.12,94.76,-154.8
,36458,14488,70838,608693,5395,8050,,97,25,,8.15,,,0,112.44,97.8,190.68,4.49,,,116.93,14.64
2450920,36458,3454,70838,608693,5395,8050,10,130,25,90,83.12,102.23,68.49,0,6164.1,7480.8,9200.7,308.2,0,6164.1,6472.3,-1316.7
2450920,36458,10159,70838,608693,5395,8050,10,250,25,70,11.45,22.67,5.66,233.75,396.2,801.5,1586.9,1.62,233.75,162.45,164.07,-639.05
2450920,36458,17752,70838,608693,5395,8050,10,261,25,27,96.27,139.59,9.77,0,263.79,2599.29,3768.93,7.91,0,263.79,271.7,-2335.5
2450920,36458,1333,70838,608693,5395,8050,10,214,25,59,96.56,96.56,29.93,105.95,1765.87,5697.04,5697.04,149.39,105.95,1659.92,1809.31,-4037.12
2450920,36458,17000,70838,608693,5395,8050,10,84,25,50,91.94,138.82,27.76,0,1388,4597,6941,69.4,0,1388,1457.4,-3209
2450920,36458,5954,70838,608693,5395,8050,10,172,25,47,11.55,12.58,12.2,0,573.4,542.85,591.26,51.6,0,573.4,625,30.55
2450920,36458,2608,70838,608693,5395,8050,10,280,25,48,13.37,23.93,20.1,0,964.8,641.76,1148.64,86.83,0,964.8,1051.63,323.04
2452253,63557,11895,15005,179569,1380,23944,10,115,26,14,35.49,42.58,24.69,214.3,345.66,496.86,596.12,3.94,214.3,131.36,135.3,-365.5
2452253,63557,15039,15005,179569,1380,23944,10,89,26,49,20.29,31.24,6.24,0,305.76,994.21,1530.76,3.05,0,305.76,308.81,-688.45
2452253,63557,5721,15005,179569,1380,23944,10,88,26,59,66.37,126.76,20.28,873.45,1196.52,3915.83,7478.84,0,873.45,323.07,323.07,-3592.76
2452253,63557,5385,15005,179569,1380,23944,10,93,26,45,90,108,65.88,0,2964.6,4050,4860,88.93,0,2964.6,3053.53,-1085.4
2452253,63557,12851,15005,179569,1380,23944,10,13,26,51,9.41,10.44,3.02,150.93,154.02,479.91,532.44,0,150.93,3.09,3.09,-476.82
2452253,63557,6647,15005,179569,1380,23944,10,275,26,18,51.29,69.24,59.54,664.46,1071.72,923.22,1246.32,36.65,664.46,407.26,443.91,-515.96
2452253,63557,5053,15005,179569,1380,23944,10,109,26,88,45.26,54.76,15.33,0,1349.04,3982.88,4818.88,13.49,0,1349.04,1362.53,-2633.84
2452253,63557,7337,15005,179569,1380,23944,10,219,26,88,50.75,80.18,65.74,5090.9,5785.12,4466,7055.84,13.88,5090.9,694.22,708.1,-3771.78
2452253,63557,1989,15005,179569,1380,23944,10,239,26,15,38.81,73.35,2.93,0,43.95,582.15,1100.25,3.51,0,43.95,47.46,-538.2
2452253,63557,9679,15005,179569,1380,23944,10,237,26,74,56.23,102.33,10.23,0,757.02,4161.02,7572.42,68.13,0,757.02,825.15,-3404
2451942,67151,12237,32780,1342441,102,48163,1,219,27,92,29.74,32.71,17.99,0,1655.08,2736.08,3009.32,33.1,0,1655.08,1688.18,-1081
2451942,67151,2671,32780,1342441,102,48163,1,98,27,92,54.21,96.49,7.71,0,709.32,4987.32,8877.08,28.37,0,709.32,737.69,-4278
2451942,67151,15025,32780,1342441,102,48163,1,277,27,85,15.48,18.57,0.18,0,15.3,1315.8,1578.45,1.07,0,15.3,16.37,-1300.5
2451942,67151,2137,32780,1342441,102,48163,1,146,27,85,86.46,129.69,25.93,0,2204.05,7349.1,11023.65,44.08,0,2204.05,2248.13,-5145.05
2451942,67151,16029,32780,1342441,102,48163,1,102,27,70,95.56,132.82,31.87,0,2230.9,6689.2,9297.4,66.92,0,2230.9,2297.82,-4458.3
2451942,67151,7139,32780,1342441,102,48163,1,154,27,15,82.24,137.34,108.49,1594.8,1627.35,1233.6,2060.1,2.6,1594.8,32.55,35.15,-1201.05
2451942,67151,11441,32780,1342441,102,48163,1,160,27,10,38.97,41.69,5.83,1.74,58.3,389.7,416.9,0,1.74,56.56,56.56,-333.14
2451942,67151,10757,32780,1342441,102,48163,1,145,27,70,21.46,22.96,2.06,0,144.2,1502.2,1607.2,0,0,144.2,144.2,-1358
2451942,67151,1305,32780,1342441,102,48163,1,262,27,14,51.86,91.27,73.01,0,1022.14,726.04,1277.78,30.66,0,1022.14,1052.8,296.1
2451942,67151,12749,32780,1342441,102,48163,1,190,27,88,28,29.68,18.99,0,1671.12,2464,2611.84,133.68,0,1671.12,1804.8,-792.88
2451942,67151,11509,32780,1342441,102,48163,1,161,27,66,5.01,5.01,3.1,0,204.6,330.66,330.66,6.13,0,204.6,210.73,-126.06
2451942,67151,16419,32780,1342441,102,48163,1,236,27,31,45.65,54.32,51.6,0,1599.6,1415.15,1683.92,0,0,1599.6,1599.6,184.45
,67151,13885,32780,1342441,,48163,1,,27,38,,,1.78,,,1929.26,,3.38,0,,,-1861.62
2451942,67151,8167,32780,1342441,102,48163,1,202,27,60,46.39,60.77,15.8,0,948,2783.4,3646.2,56.88,0,948,1004.88,-1835.4
,67151,5831,,1342441,,48163,1,,27,,,,,,3052.8,2767.32,5451.48,61.05,,3052.8,3113.85,285.48
2451942,67151,16767,32780,1342441,102,48163,1,291,27,32,6.9,12.48,10.73,0,343.36,220.8,399.36,17.16,0,343.36,360.52,122.56
2452125,68718,6411,20087,1610670,453,31836,4,230,28,46,30.87,36.73,26.07,0,1199.22,1420.02,1689.58,59.96,0,1199.22,1259.18,-220.8
2452125,68718,2817,20087,1610670,453,31836,4,70,28,58,22.35,42.91,13.73,0,796.34,1296.3,2488.78,55.74,0,796.34,852.08,-499.96
2452125,68718,8407,20087,1610670,453,31836,4,180,28,85,61.23,96.74,63.84,0,5426.4,5204.55,8222.9,162.79,0,5426.4,5589.19,221.85
2452125,68718,4483,20087,1610670,453,31836,4,189,28,37,54.82,55.91,0.55,18.31,20.35,2028.34,2068.67,0.06,18.31,2.04,2.1,-2026.3
2452125,68718,7965,20087,1610670,453,31836,4,142,28,64,29.95,45.52,8.64,0,552.96,1916.8,2913.28,0,0,552.96,552.96,-1363.84
2452125,68718,2967,20087,1610670,453,31836,4,106,28,80,78.73,103.13,20.62,0,1649.6,6298.4,8250.4,115.47,0,1649.6,1765.07,-4648.8
2452125,68718,1807,20087,1610670,453,31836,4,52,28,38,80.2,81,22.68,0,861.84,3047.6,3078,17.23,0,861.84,879.07,-2185.76
2452125,68718,5437,20087,1610670,453,31836,4,153,28,96,51.96,77.42,73.54,0,7059.84,4988.16,7432.32,352.99,0,7059.84,7412.83,2071.68
2452125,68718,10295,20087,1610670,453,31836,4,138,28,13,4.63,7.96,6.6,0,85.8,60.19,103.48,0,0,85.8,85.8,25.61
